row_index,w1,w2,w3,w4,w5_social,despair_rate,rebel_threshold,peak_mutiny_mean,peak_mutiny_std,collapse_quarter_mean,collapse_quarter_std
1431,0.01287109375,0.7078125,0.12265625000000001,1.6666015625,0.8611328125,0.017330078125000002,0.6983984375,20.0,40.0,1.8,5.6
1432,0.07466796875000001,0.7078125,0.12265625000000001,1.6666015625,0.8611328125,0.017330078125000002,0.6983984375,91.38,10.01806168876994,16.0,1.5491933384829668
1433,0.01287109375,0.5828125,0.12265625000000001,1.6666015625,0.8611328125,0.017330078125000002,0.6983984375,20.0,40.0,2.0,6.0
1434,0.01287109375,0.7078125,0.15234375,1.6666015625,0.8611328125,0.017330078125000002,0.6983984375,20.0,40.0,1.8,5.6
1435,0.01287109375,0.7078125,0.12265625000000001,2.0849609375,0.8611328125,0.017330078125000002,0.6983984375,20.0,40.0,1.8,5.6
1436,0.01287109375,0.7078125,0.12265625000000001,1.6666015625,0.1931640625,0.017330078125000002,0.6983984375,20.0,40.0,1.8,5.6
1437,0.01287109375,0.7078125,0.12265625000000001,1.6666015625,0.8611328125,0.005435546875000001,0.6983984375,20.0,40.0,2.2,6.400000000000001
1438,0.01287109375,0.7078125,0.12265625000000001,1.6666015625,0.8611328125,0.017330078125000002,0.6562890625,20.0,40.0,1.8,5.6
1439,0.07466796875000001,0.5828125,0.15234375,2.0849609375,0.1931640625,0.005435546875000001,0.6562890625,87.688,10.941285847650631,16.0,1.5491933384829668
1440,0.01396484375,0.5453125000000001,0.22890625,2.4369140625,0.11582031250000001,0.013251953125,0.6218359375,20.0,40.0,1.8,5.6
1441,0.06482421875000001,0.5453125000000001,0.22890625,2.4369140625,0.11582031250000001,0.013251953125,0.6218359375,84.94000000000001,11.375025274697197,15.4,1.2
1442,0.01396484375,0.7453125,0.22890625,2.4369140625,0.11582031250000001,0.013251953125,0.6218359375,20.0,40.0,1.8,5.6
1443,0.01396484375,0.5453125000000001,0.38359375000000007,2.4369140625,0.11582031250000001,0.013251953125,0.6218359375,21.324,39.421465015902186,1.8,5.6
1444,0.01396484375,0.5453125000000001,0.22890625,1.9521484375,0.11582031250000001,0.013251953125,0.6218359375,21.253999999999998,39.44781443882538,1.8,5.6
1445,0.01396484375,0.5453125000000001,0.22890625,2.4369140625,0.7416015625,0.013251953125,0.6218359375,20.0,40.0,1.8,5.6
1446,0.01396484375,0.5453125000000001,0.22890625,2.4369140625,0.11582031250000001,0.020388671875,0.6218359375,38.769999999999996,32.24501884012474,9.6,8.890444308357148
1447,0.01396484375,0.5453125000000001,0.22890625,2.4369140625,0.11582031250000001,0.013251953125,0.6234765624999999,20.0,40.0,1.8,5.6
1448,0.06482421875000001,0.7453125,0.38359375000000007,1.9521484375,0.7416015625,0.020388671875,0.6234765624999999,85.732,10.936987519422338,13.2,3.6
1449,0.04896484375000001,0.9453125,0.42890625000000004,1.5869140625,0.5658203125,0.027751953125,0.6918359374999999,86.12,11.229259993427881,15.4,1.2
1450,0.02982421875,0.9453125,0.42890625000000004,1.5869140625,0.5658203125,0.027751953125,0.6918359374999999,80.782,16.022413551022833,16.2,1.5999999999999999
1451,0.04896484375000001,0.3453125,0.42890625000000004,1.5869140625,0.5658203125,0.027751953125,0.6918359374999999,86.12,11.229259993427881,15.4,1.2
1452,0.04896484375000001,0.9453125,0.18359375,1.5869140625,0.5658203125,0.027751953125,0.6918359374999999,88.82000000000001,10.765409420918465,16.0,1.5491933384829668
1453,0.04896484375000001,0.9453125,0.42890625000000004,1.1021484375,0.5658203125,0.027751953125,0.6918359374999999,85.41999999999999,11.089178508798566,15.2,1.1661903789690602
1454,0.04896484375000001,0.9453125,0.42890625000000004,1.5869140625,0.2916015625,0.027751953125,0.6918359374999999,86.12,11.229259993427881,15.4,1.2
1455,0.04896484375000001,0.9453125,0.42890625000000004,1.5869140625,0.5658203125,0.005888671875,0.6918359374999999,75.234,22.589152795091717,17.6,2.3323807579381204
1456,0.04896484375000001,0.9453125,0.42890625000000004,1.5869140625,0.5658203125,0.027751953125,0.6934765625,86.738,11.085295485461813,15.4,1.2
1457,0.02982421875,0.3453125,0.18359375,1.1021484375,0.2916015625,0.005888671875,0.6934765625,20.0,40.0,2.0,6.0
1458,0.06646484375,0.3453125,0.12890625,2.0119140625,0.7908203125,0.020501953125,0.5868359375,94.402,9.671240664981925,13.2,3.6
1459,0.012324218750000001,0.3453125,0.12890625,2.0119140625,0.7908203125,0.020501953125,0.5868359375,80.16,16.88458823898291,16.0,1.5491933384829668
1460,0.06646484375,0.5453125000000001,0.12890625,2.0119140625,0.7908203125,0.020501953125,0.5868359375,94.402,9.671240664981925,13.0,4.0
1461,0.06646484375,0.3453125,0.28359375,2.0119140625,0.7908203125,0.020501953125,0.5868359375,92.494,10.001945010846642,12.8,3.9191835884530852
1462,0.06646484375,0.3453125,0.12890625,1.5271484375000002,0.7908203125,0.020501953125,0.5868359375,92.47200000000001,9.978944633577239,12.8,3.9191835884530852
1463,0.06646484375,0.3453125,0.12890625,2.0119140625,0.5166015625,0.020501953125,0.5868359375,94.402,9.671240664981925,13.2,3.6
1464,0.06646484375,0.3453125,0.12890625,2.0119140625,0.7908203125,0.027638671875,0.5868359375,85.25,11.234511115308935,12.2,3.6
1465,0.06646484375,0.3453125,0.12890625,2.0119140625,0.7908203125,0.020501953125,0.5884765624999999,94.56,9.715315743711061,13.2,3.6
1466,0.012324218750000001,0.5453125000000001,0.28359375,1.5271484375000002,0.5166015625,0.027638671875,0.5884765624999999,85.936,11.571834081078071,12.8,1.9390719429665315
1467,0.03146484375,0.7453125,0.32890625,1.1619140625,0.3408203125,0.006001953125000001,0.6568359374999999,44.898,28.839756170952622,13.8,7.756287771866127
1468,0.04732421875000001,0.7453125,0.32890625,1.1619140625,0.3408203125,0.006001953125000001,0.6568359374999999,80.61200000000001,19.309222045437252,16.6,1.8547236990991407
1469,0.03146484375,0.9453125,0.32890625,1.1619140625,0.3408203125,0.006001953125000001,0.6568359374999999,44.898,28.839756170952622,13.8,7.756287771866127
1470,0.03146484375,0.7453125,0.48359375000000004,1.1619140625,0.3408203125,0.006001953125000001,0.6568359374999999,65.96600000000001,22.408033023895694,17.6,2.3323807579381204
1471,0.03146484375,0.7453125,0.32890625,2.3771484375,0.3408203125,0.006001953125000001,0.6568359374999999,23.742,38.81147067556188,1.8,5.6
1472,0.03146484375,0.7453125,0.32890625,1.1619140625,0.9666015625,0.006001953125000001,0.6568359374999999,44.898,28.839756170952622,13.8,7.756287771866127
1473,0.03146484375,0.7453125,0.32890625,1.1619140625,0.3408203125,0.013138671875,0.6568359374999999,74.73400000000001,23.44443439283618,16.8,1.9390719429665315
1474,0.03146484375,0.7453125,0.32890625,1.1619140625,0.3408203125,0.006001953125000001,0.6584765625,42.553999999999995,30.211076511769654,13.8,7.756287771866127
1475,0.04732421875000001,0.9453125,0.48359375000000004,2.3771484375,0.9666015625,0.013138671875,0.6584765625,81.52199999999999,14.983664972228922,16.2,1.5999999999999999
1476,0.04021484375,0.24531250000000002,0.47890625,0.9494140625,0.45332031250000004,0.016876953125,0.6043359374999999,93.8,9.781870986677346,13.0,3.521363372331802
1477,0.021074218750000002,0.24531250000000002,0.47890625,0.9494140625,0.45332031250000004,0.016876953125,0.6043359374999999,87.656,11.09227587107353,14.0,2.0
1478,0.04021484375,0.4453125,0.47890625,0.9494140625,0.45332031250000004,0.016876953125,0.6043359374999999,93.8,9.781870986677346,13.0,3.521363372331802
1479,0.04021484375,0.24531250000000002,0.13359375,0.9494140625,0.45332031250000004,0.016876953125,0.6043359374999999,89.758,10.33794641115923,13.8,2.4
1480,0.04021484375,0.24531250000000002,0.47890625,1.3146484375,0.45332031250000004,0.016876953125,0.6043359374999999,92.946,9.589672778567579,13.4,3.2000000000000006
